price,size,tenure,district,distance,reform,year
130,70,28,渋谷区,2,0,1
190,80,28,渋谷区,3,1,1
150,45,3,渋谷区,1,0,1
120,75,43,渋谷区,4,0,1
140,45,3,渋谷区,1,0,1
14,20,52,渋谷区,5,0,1
85,70,52,渋谷区,9,0,1
360,75,3,渋谷区,1,0,1
340,95,10,渋谷区,3,0,1
77,35,21,渋谷区,4,0,1
470,95,3,渋谷区,1,0,1
13,25,43,渋谷区,4,0,1
70,50,47,渋谷区,3,0,1
290,65,3,渋谷区,1,0,1
400,95,7,渋谷区,7,0,1
110,80,26,渋谷区,12,0,1
120,65,20,渋谷区,6,0,1
190,80,26,渋谷区,7,0,1
150,55,4,渋谷区,2,0,1
120,85,44,渋谷区,2,0,1
65,45,9,渋谷区,2,0,1
68,55,48,渋谷区,2,1,1
51,55,18,中野区,6,0,0
73,105,34,中野区,2,0,0
34,35,2,中野区,9,0,0
55,75,19,中野区,10,0,0
37,55,25,中野区,10,0,0
21,25,15,中野区,5,0,0
14,30,38,中野区,5,1,0
57,75,29,中野区,6,0,0
14,25,42,中野区,1,0,0
32,65,33,中野区,5,0,0
15,40,55,中野区,10,0,0
22,30,55,中野区,10,0,0
19,25,38,中野区,4,0,0
11,20,55,中野区,10,0,0
94,65,6,中野区,6,0,0
92,65,25,中野区,6,0,0
79,65,24,中野区,5,0,0
80,65,20,中野区,4,0,0
120,75,13,中野区,6,1,0
16,25,38,中野区,4,0,0
31,45,44,中野区,2,0,0
30,55,51,中野区,4,0,0
75,55,26,中野区,5,1,0
88,65,20,中野区,9,0,0
14,30,55,中野区,5,0,0
120,70,12,中野区,6,0,0
37,45,49,中野区,7,0,0
13,25,54,中野区,2,0,0
56,50,24,中野区,4,0,0
30,35,55,中野区,10,1,0
31,55,59,中野区,6,0,0
87,70,32,中野区,5,0,0
53,55,59,中野区,4,0,0
140,65,8,中野区,6,0,0
79,65,31,中野区,5,0,0
49,45,34,中野区,7,0,0
53,55,59,中野区,4,0,0
110,80,23,中野区,9,0,0
40,60,42,中野区,10,0,0
54,70,53,中野区,5,0,0
34,55,59,中野区,4,0,0
57,55,54,中野区,5,0,0
120,60,8,中野区,6,0,0
6.7,20,37,中野区,2,0,0
21,20,18,中野区,9,0,0
87,55,2,中野区,7,0,0
140,75,1,中野区,1,0,0
58,45,18,中野区,3,0,0
59,120,55,中野区,3,1,0
75,60,19,中野区,6,0,0
140,70,1,中野区,2,0,0
35,45,54,中野区,2,0,0
68,60,30,中野区,7,0,0
14,25,42,中野区,2,0,0
69,65,7,中野区,7,0,0
71,70,15,中野区,2,0,0
50,55,51,中野区,7,0,0
120,80,5,中野区,5,0,0
42,55,55,中野区,5,0,0
16,30,58,中野区,2,0,0
16,25,42,中野区,2,0,0
50,55,51,中野区,7,0,0
21,40,56,中野区,10,0,0
65,40,7,中野区,2,0,0
12,20,50,中野区,1,0,0
29,45,56,中野区,7,1,0
8.5,20,38,中野区,9,0,0
36,55,54,中野区,8,0,0
61,75,21,中野区,9,0,0
62,75,21,中野区,9,0,0
23,45,51,中野区,7,1,0
38,45,21,中野区,12,0,0
49,45,11,中野区,8,0,0
54,55,14,中野区,12,0,0
8,15,41,中野区,5,0,0
33,60,53,中野区,2,0,0
90,75,22,中野区,7,0,0
15,20,34,中野区,8,0,0
84,75,23,中野区,12,0,0
20,40,55,中野区,4,0,0
94,70,5,中野区,5,0,0
50,60,41,中野区,4,0,0
23,20,18,中野区,11,0,0
89,65,5,中野区,4,0,0
95,65,16,中野区,9,0,0
9,15,41,中野区,10,0,0
24,50,53,中野区,5,0,0
21,35,41,中野区,4,0,0
63,60,7,中野区,10,0,0
90,75,7,中野区,10,0,0
80,75,7,中野区,10,0,0
17,45,44,中野区,13,0,0
89,75,7,中野区,10,0,0
30,75,39,中野区,12,0,0
38,80,46,中野区,1,0,0
51,55,31,中野区,9,0,0
32,50,54,中野区,4,0,0
22,55,54,中野区,9,0,0
28,60,54,中野区,4,0,0
56,70,24,中野区,7,0,0
9.5,20,31,中野区,6,0,0
11,20,31,中野区,5,0,0
73,70,16,中野区,9,0,0
22,60,56,中野区,5,0,0
47,50,4,中野区,8,0,0
64,45,6,中野区,6,0,0
45,40,20,中野区,5,0,0
53,60,53,中野区,7,0,0
22,40,51,中野区,3,0,0
41,40,20,中野区,5,0,0
95,65,5,中野区,8,0,0
46,35,7,中野区,6,0,0
40,45,31,中野区,2,1,0
30,45,22,中野区,4,0,0
50,50,31,中野区,3,1,0
35,105,44,中野区,6,0,0
45,55,40,中野区,2,0,0
44,45,20,中野区,5,0,0
41,30,5,中野区,5,0,0
78,55,6,中野区,7,0,0
17,35,54,中野区,1,0,0
97,65,8,中野区,2,0,0
61,75,53,中野区,7,0,0
33,55,52,中野区,5,0,0
70,60,20,中野区,5,0,0
7.5,20,42,中野区,5,0,0
27,45,51,中野区,2,0,0
43,65,26,中野区,3,0,0
17,35,37,中野区,5,1,0
70,85,18,中野区,5,0,0
69,70,29,中野区,10,0,0
23,60,51,中野区,5,1,0
52,75,29,中野区,6,0,0
35,90,55,中野区,13,0,0
37,40,16,中野区,4,0,0
29,30,6,中野区,9,0,0
48,60,13,中野区,8,0,0
73,75,9,中野区,7,0,0
17,30,52,中野区,9,0,0
54,65,27,中野区,9,0,0
67,80,20,中野区,6,0,0
57,55,30,中野区,6,0,0
73,80,33,中野区,10,0,0
80,70,23,中野区,9,0,0
50,50,28,中野区,9,0,0
80,65,22,中野区,12,0,0
36,35,14,中野区,11,1,0
28,65,51,中野区,11,0,0
90,125,36,中野区,7,0,0
88,70,8,中野区,13,0,0
84,70,8,中野区,13,0,0
35,30,4,中野区,12,0,0
9.5,20,36,中野区,9,0,0
18,25,26,中野区,14,0,0
55,45,15,中野区,3,0,0
78,70,25,中野区,7,1,0
48,45,14,中野区,11,0,0
95,85,19,中野区,12,0,0
89,70,17,中野区,6,0,0
6.5,20,43,中野区,3,0,0
13,30,53,中野区,4,0,0
8,15,41,中野区,7,0,0
63,55,20,中野区,8,0,0
37,60,35,中野区,8,1,0
67,80,35,中野区,2,0,1
20,25,16,中野区,5,0,1
40,35,3,中野区,9,0,1
56,70,26,中野区,7,0,1
28,45,42,中野区,6,0,1
22,35,43,中野区,1,0,1
23,35,56,中野区,9,0,1
18,55,59,中野区,6,0,1
24,40,50,中野区,7,0,1
9.4,15,42,中野区,6,0,1
22,35,56,中野区,3,0,1
95,65,13,中野区,7,0,1
90,75,7,中野区,6,0,1
60,80,50,中野区,6,0,1
93,75,7,中野区,6,0,1
40,35,28,中野区,6,0,1
30,40,44,中野区,7,0,1
29,35,54,中野区,3,0,1
70,55,27,中野区,5,0,1
20,35,57,中野区,3,0,1
41,55,54,中野区,8,0,1
44,30,6,中野区,2,0,1
24,25,26,中野区,4,0,1
25,35,57,中野区,3,0,1
99,70,28,中野区,7,0,1
140,75,13,中野区,10,0,1
94,80,24,中野区,9,0,1
35,55,60,中野区,4,0,1
52,70,60,中野区,4,0,1
150,60,0,中野区,8,0,1
69,35,9,中野区,6,0,1
42,45,42,中野区,7,1,1
68,80,54,中野区,10,0,1
120,60,6,中野区,5,0,1
83,50,29,中野区,11,0,1
82,45,9,中野区,6,0,1
93,35,0,中野区,8,0,1
290,100,32,中野区,5,0,1
74,105,60,中野区,6,0,1
230,100,32,中野区,5,0,1
42,50,40,中野区,3,0,1
94,105,60,中野区,4,0,1
130,70,4,中野区,9,0,1
70,60,54,中野区,6,0,1
55,55,43,中野区,9,0,1
8.8,20,37,中野区,5,0,1
24,45,44,中野区,2,0,1
35,45,56,中野区,6,0,1
32,50,45,中野区,3,0,1
22,35,41,中野区,5,0,1
53,55,52,中野区,7,0,1
43,55,58,中野区,2,0,1
64,40,15,中野区,3,0,1
64,40,15,中野区,3,0,1
53,40,26,中野区,2,0,1
34,35,54,中野区,1,0,1
140,75,13,中野区,6,0,1
18,40,60,中野区,6,0,1
48,40,19,中野区,3,0,1
14,35,59,中野区,1,0,1
46,40,15,中野区,3,0,1
110,60,4,中野区,6,0,1
35,45,52,中野区,7,0,1
120,65,12,中野区,2,0,1
67,50,26,中野区,1,0,1
22,25,24,中野区,2,0,1
60,35,8,中野区,2,0,1
120,70,5,中野区,5,0,1
26,25,32,中野区,6,0,1
100,55,10,中野区,1,0,1
120,70,11,中野区,3,0,1
90,60,14,中野区,3,0,1
140,80,15,中野区,7,0,1
130,55,11,中野区,1,0,1
39,55,30,中野区,7,0,1
60,75,22,中野区,9,0,1
50,50,15,中野区,14,0,1
12,20,52,中野区,5,0,1
98,55,13,中野区,11,0,1
87,65,7,中野区,6,0,1
110,60,12,中野区,8,0,1
8,15,42,中野区,11,0,1
72,45,7,中野区,11,0,1
50,70,41,中野区,9,0,1
84,75,8,中野区,10,0,1
89,70,8,中野区,10,0,1
28,55,42,中野区,11,0,1
98,75,8,中野区,10,0,1
96,85,8,中野区,10,0,1
88,75,8,中野区,10,0,1
58,75,41,中野区,9,0,1
30,50,55,中野区,10,0,1
43,45,21,中野区,8,0,1
27,35,36,中野区,15,0,1
9.5,15,43,中野区,4,0,1
35,40,47,中野区,12,0,1
73,65,17,中野区,9,0,1
88,70,23,中野区,9,0,1
28,45,24,中野区,2,0,1
29,45,45,中野区,3,0,1
77,70,3,中野区,8,0,1
36,30,6,中野区,5,0,1
36,25,6,中野区,5,0,1
100,60,4,中野区,5,0,1
92,60,4,中野区,7,0,1
32,45,44,中野区,5,0,1
73,75,41,中野区,5,0,1
58,55,34,中野区,3,0,1
63,55,31,中野区,4,0,1
25,35,53,中野区,4,0,1
65,40,11,中野区,3,0,1
63,50,21,中野区,5,0,1
21,40,53,中野区,4,0,1
48,40,28,中野区,6,0,1
10,20,37,中野区,7,0,1
36,30,6,中野区,5,0,1
93,70,20,中野区,4,0,1
13,30,54,中野区,4,0,1
49,50,14,中野区,8,0,1
59,105,26,中野区,10,0,1
30,90,56,中野区,12,0,1
72,75,21,中野区,8,0,1
27,60,52,中野区,6,0,1
88,90,30,中野区,9,0,1
22,45,52,中野区,7,0,1
52,70,29,中野区,3,0,1
49,75,52,中野区,8,0,1
40,65,52,中野区,8,0,1
62,70,29,中野区,3,0,1
53,45,16,中野区,12,0,1
18,30,40,中野区,8,0,1
95,55,10,中野区,9,0,1
29,25,8,中野区,11,0,1
82,70,24,中野区,9,0,1
110,85,23,中野区,12,0,1
85,65,31,中野区,8,0,1
53,65,28,中野区,10,0,1
110,70,9,中野区,13,0,1
53,40,24,中野区,9,0,1
95,60,2,中野区,5,0,1
40,40,22,中野区,4,0,1
84,55,18,中野区,6,0,1
110,75,11,中野区,7,0,1
120,70,11,中野区,5,0,1
130,70,11,中野区,7,0,1
87,60,20,中野区,4,0,1
16,25,53,中野区,5,0,1
41,40,43,中野区,4,0,1
100,70,11,中野区,5,0,1
24,35,34,中野区,10,0,1
65,75,18,杉並区,11,0,0
42,35,1,杉並区,2,0,0
57,75,19,杉並区,5,0,0
72,80,18,杉並区,10,0,0
72,80,18,杉並区,11,0,0
24,45,46,杉並区,5,0,0
70,105,22,杉並区,4,0,0
70,65,18,杉並区,10,0,0
80,70,4,杉並区,3,0,0
93,70,8,杉並区,14,0,0
44,50,38,杉並区,8,0,0
99,75,17,杉並区,8,0,0
40,35,28,杉並区,4,0,0
32,40,30,杉並区,7,0,0
95,70,8,杉並区,14,0,0
75,65,8,杉並区,11,0,0
48,35,16,杉並区,2,0,0
35,50,55,杉並区,4,0,0
70,65,38,杉並区,8,0,0
80,70,8,杉並区,11,0,0
94,80,21,杉並区,14,0,0
55,65,42,杉並区,4,0,0
90,60,29,杉並区,2,0,0
50,55,30,杉並区,7,0,0
48,55,28,杉並区,13,0,0
22,50,55,杉並区,12,0,0
18,45,51,杉並区,8,0,0
15,35,51,杉並区,9,0,0
45,60,52,杉並区,5,0,0
17,20,17,杉並区,12,0,0
56,75,25,杉並区,10,0,0
22,35,52,杉並区,14,0,0
33,45,54,杉並区,8,1,0
26,40,53,杉並区,5,0,0
48,50,54,杉並区,8,0,0
42,40,41,杉並区,2,0,0
84,70,22,杉並区,3,1,0
14,35,55,杉並区,4,0,0
14,35,54,杉並区,9,0,0
23,30,28,杉並区,9,0,0
41,50,43,杉並区,10,0,0
50,60,21,杉並区,15,0,0
16,30,52,杉並区,1,1,0
15,35,52,杉並区,1,0,0
12,25,33,杉並区,15,0,0
22,45,53,杉並区,11,0,0
120,80,9,杉並区,6,0,0
37,50,52,杉並区,1,0,0
78,75,15,杉並区,13,0,0
15,20,36,杉並区,5,0,0
120,80,9,杉並区,6,0,0
45,40,19,杉並区,6,0,0
40,35,19,杉並区,6,0,0
85,75,15,杉並区,13,0,0
8.5,15,40,杉並区,6,0,0
6.4,20,36,杉並区,17,0,0
56,80,21,杉並区,12,0,0
63,55,23,杉並区,3,1,0
50,50,31,杉並区,7,0,0
13,20,35,杉並区,7,0,0
44,55,32,杉並区,14,0,0
28,35,43,杉並区,13,0,0
42,60,55,杉並区,7,1,0
34,45,17,杉並区,8,0,0
50,40,25,杉並区,2,0,0
35,60,51,杉並区,9,0,0
26,45,45,杉並区,7,0,0
35,30,28,杉並区,4,0,0
21,40,51,杉並区,7,0,0
45,60,51,杉並区,11,0,0
59,55,17,杉並区,7,0,0
47,45,15,杉並区,2,0,0
27,30,17,杉並区,7,0,0
40,40,14,杉並区,5,0,0
90,80,26,杉並区,4,0,0
50,90,55,杉並区,9,0,0
36,55,53,杉並区,1,0,0
42,45,26,杉並区,9,0,0
100,85,23,杉並区,11,0,0
19,25,19,杉並区,7,0,0
82,80,23,杉並区,11,0,0
97,80,26,杉並区,5,0,0
27,55,41,杉並区,3,0,0
6.5,35,52,杉並区,5,0,0
41,40,7,杉並区,4,0,0
20,25,21,杉並区,2,0,0
53,85,39,杉並区,12,0,0
53,85,39,杉並区,14,0,0
17,40,56,杉並区,10,0,0
47,55,18,杉並区,8,0,0
10,45,51,杉並区,8,0,0
110,80,22,杉並区,5,0,0
180,95,22,杉並区,5,0,0
160,85,22,杉並区,5,0,0
100,75,15,杉並区,9,0,0
60,100,48,杉並区,3,0,0
140,90,22,杉並区,4,0,0
74,75,29,杉並区,8,0,0
67,75,28,杉並区,4,0,0
74,60,11,杉並区,6,0,0
120,105,20,杉並区,7,1,0
83,85,29,杉並区,8,0,0
65,70,30,杉並区,12,0,0
65,75,18,杉並区,15,0,0
74,75,19,杉並区,19,0,0
36,50,36,杉並区,13,0,0
88,80,20,杉並区,18,0,0
26,40,40,杉並区,13,0,0
39,30,5,杉並区,3,0,0
39,35,18,杉並区,7,0,0
46,60,34,杉並区,7,0,0
77,70,12,杉並区,3,0,0
13,20,33,杉並区,2,0,0
85,80,28,杉並区,6,0,0
79,75,13,杉並区,12,0,0
72,65,10,杉並区,5,0,0
88,70,12,杉並区,2,0,0
10,25,55,杉並区,1,0,0
34,50,21,杉並区,15,0,0
53,40,22,杉並区,7,0,0
98,55,1,杉並区,4,0,0
18,20,27,杉並区,5,0,0
55,100,23,杉並区,14,0,0
56,100,23,杉並区,14,0,0
60,100,23,杉並区,14,0,0
70,80,22,杉並区,16,0,0
23,40,50,杉並区,4,0,0
99,70,8,杉並区,2,0,0
86,55,8,杉並区,2,0,0
110,70,8,杉並区,2,0,0
32,55,53,杉並区,3,0,0
48,50,54,杉並区,9,0,0
16,35,53,杉並区,3,1,0
71,65,20,杉並区,10,0,0
66,95,54,杉並区,9,0,0
97,75,4,杉並区,7,0,0
40,50,54,杉並区,9,0,0
24,45,43,杉並区,3,0,0
23,30,20,杉並区,8,0,0
24,40,52,杉並区,7,0,0
64,75,29,杉並区,5,0,0
15,20,34,杉並区,8,0,0
82,55,11,杉並区,6,0,0
56,55,29,杉並区,3,0,0
13,30,55,杉並区,9,0,0
12,40,55,杉並区,7,0,0
42,30,18,杉並区,2,0,0
36,40,51,杉並区,1,0,0
12,15,34,杉並区,10,0,0
12,30,52,杉並区,10,0,0
18,35,51,杉並区,2,0,0
39,55,29,杉並区,8,0,0
48,65,21,杉並区,8,0,0
12,20,38,杉並区,2,0,0
30,65,54,杉並区,7,0,0
12,40,54,杉並区,3,0,0
60,55,14,杉並区,6,0,0
62,60,14,杉並区,6,0,0
9.6,25,39,杉並区,7,0,0
190,100,16,杉並区,6,0,0
5.5,15,41,杉並区,6,0,0
50,45,14,杉並区,3,0,0
82,75,12,杉並区,8,0,0
88,75,8,杉並区,5,0,0
72,75,27,杉並区,6,0,0
78,70,12,杉並区,7,0,0
130,90,8,杉並区,7,0,0
23,25,13,杉並区,2,0,0
200,105,16,杉並区,6,0,0
35,50,24,杉並区,11,0,0
130,85,8,杉並区,7,0,0
31,70,51,杉並区,9,0,0
54,75,12,杉並区,4,0,0
26,35,41,杉並区,7,0,0
38,35,22,杉並区,2,0,0
45,45,27,杉並区,5,0,0
19,40,55,杉並区,5,0,0
23,40,44,杉並区,4,1,0
