種類,価格情報区分,市区町村コード,都道府県名,市区町村名,地区名,最寄駅_名称,最寄駅_距離,取引価格,間取り,面積,建築年,建物の構造,都市計画,取引時期
中古マンション等,成約価格情報,13112,東京都,世田谷区,池尻,池尻大橋,8,17000000,１Ｒ,30,1971年,ＳＲＣ,,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,池尻,池尻大橋,5,41000000,１ＤＫ,35,2016年,ＲＣ,商業,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,大蔵,祖師ケ谷大蔵,19,20000000,１ＤＫ,30,2010年,ＲＣ,準住居,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,鎌田,二子玉川,,27000000,３ＬＤＫ,70,1987年,ＲＣ,２種住居,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,鎌田,二子玉川,21,48000000,３ＬＤＫ,70,2017年,ＲＣ,１中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,鎌田,二子玉川,,34000000,３ＬＤＫ,65,1986年,ＲＣ,１中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,上北沢,八幡山,2,43000000,１ＬＤＫ,50,2013年,ＲＣ,１種住居,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,上北沢,八幡山,6,43000000,２ＬＤＫ,60,2004年,ＲＣ,２低住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,上北沢,上北沢,8,11000000,１Ｋ,25,1990年,ＲＣ,,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,上北沢,芦花公園,11,18000000,１ＬＤＫ,40,1974年,ＲＣ,,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,上北沢,八幡山,9,56000000,３ＬＤＫ,65,2013年,ＲＣ,準住居,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,上北沢,上北沢,4,33000000,１ＬＤＫ,55,2002年,ＲＣ,近隣商業,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,上北沢,上北沢,3,35000000,１ＬＤＫ,45,2003年,ＲＣ,１低住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,上北沢,八幡山,6,41000000,２ＬＤＫ,55,2004年,ＲＣ,２低住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,上北沢,八幡山,4,9100000,１Ｋ,20,1984年,ＳＲＣ,近隣商業,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,上北沢,,,54000000,３ＬＤＫ,70,,,,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,砧,祖師ケ谷大蔵,10,60000000,３ＬＤＫ,75,2007年,ＲＣ,１低住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,砧,祖師ケ谷大蔵,15,40000000,１ＬＤＫ,45,2016年,ＲＣ,１低住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,砧,成城学園前,14,67000000,２ＬＤＫ,85,2008年,ＲＣ,１低住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,砧,祖師ケ谷大蔵,14,6900000,１Ｒ,20,1991年,ＲＣ,２種住居,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,砧,祖師ケ谷大蔵,5,8200000,１Ｋ,20,1986年,ＲＣ,１中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,砧,祖師ケ谷大蔵,17,42000000,３ＬＤＫ,95,1973年,ＲＣ,２種住居,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,砧,成城学園前,14,57000000,２ＬＤＫ＋Ｓ,70,2015年,ＲＣ,１中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,砧,祖師ケ谷大蔵,8,74000000,３ＬＤＫ,90,2003年,ＲＣ,１中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,砧,成城学園前,5,58000000,１ＬＤＫ,65,2008年,ＲＣ,１低住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,桜丘,千歳船橋,9,46000000,３ＬＤＫ,60,1995年,ＲＣ,１低住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,桜丘,,,12000000,１Ｋ,20,,,,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,桜丘,千歳船橋,10,68000000,３ＬＤＫ,85,2002年,ＲＣ,１中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,桜丘,千歳船橋,6,64000000,３ＬＤＫ,75,2008年,ＲＣ,２種住居,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,桜丘,経堂,11,68000000,３ＬＤＫ,75,2007年,ＲＣ,１低住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,桜丘,経堂,11,75000000,３ＬＤＫ,80,2007年,ＲＣ,１低住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,桜丘,千歳船橋,15,24000000,２ＤＫ,50,1973年,ＲＣ,１低住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,桜丘,千歳船橋,12,30000000,１ＬＤＫ,60,1984年,ＲＣ,１低住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,桜丘,千歳船橋,6,48000000,３ＬＤＫ,65,2008年,ＲＣ,１中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,三軒茶屋,三軒茶屋,6,73000000,３ＬＤＫ,80,1995年,ＲＣ,１中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,三軒茶屋,三軒茶屋,11,62000000,２ＬＤＫ,60,2005年,ＲＣ,１種住居,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,三軒茶屋,三軒茶屋,2,56000000,２ＬＤＫ,55,2003年,ＳＲＣ,商業,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,三軒茶屋,三軒茶屋,11,59000000,１ＬＤＫ＋Ｓ,65,2005年,ＲＣ,近隣商業,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,三軒茶屋,三軒茶屋,11,79000000,２ＬＤＫ,85,2004年,ＲＣ,商業,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,三軒茶屋,三軒茶屋,2,48000000,１ＬＤＫ,55,1978年,ＲＣ,商業,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,三軒茶屋,三軒茶屋,8,40000000,１ＬＤＫ,40,2003年,ＲＣ,１種住居,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,三軒茶屋,三軒茶屋,3,12000000,１Ｒ,15,1984年,ＲＣ,近隣商業,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,三軒茶屋,三軒茶屋,11,67000000,２ＬＤＫ,75,2004年,ＲＣ,商業,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,瀬田,上野毛,9,66000000,３ＬＤＫ,75,2012年,ＲＣ,近隣商業,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,瀬田,用賀,13,55000000,２ＬＤＫ,60,2015年,ＲＣ,１中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,瀬田,二子玉川,11,80000000,３ＬＤＫ,90,2001年,ＲＣ,１中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,瀬田,用賀,9,55000000,２ＬＤＫ,60,2002年,ＲＣ,近隣商業,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,瀬田,二子玉川,9,55000000,３ＬＤＫ,80,1978年,ＲＣ,準住居,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,世田谷,松陰神社前,1,11000000,１ＤＫ,25,1973年,ＲＣ,２種住居,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,世田谷,世田谷,3,23000000,２ＤＫ,45,1987年,ＲＣ,近隣商業,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,世田谷,松陰神社前,4,45000000,２ＬＤＫ,65,2010年,ＲＣ,１低住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,世田谷,上町,3,47000000,２ＬＤＫ,60,1975年,ＳＲＣ,１種住居,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,世田谷,松陰神社前,3,50000000,２ＬＤＫ,60,1998年,ＲＣ,２種住居,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,世田谷,上町,8,60000000,３ＬＤＫ,70,2003年,ＲＣ,１中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,世田谷,上町,2,11000000,１Ｋ,20,1992年,ＲＣ,近隣商業,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,世田谷,上町,3,64000000,３ＬＤＫ＋Ｓ,105,1970年,ＲＣ,１種住居,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,玉川台,用賀,6,44000000,２ＬＤＫ＋Ｓ,65,1979年,ＲＣ,１種住居,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,玉川台,用賀,7,86000000,３ＬＤＫ,90,2007年,ＲＣ,２種住居,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,玉川台,用賀,4,76000000,３ＬＤＫ,105,1981年,ＲＣ,１中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,玉堤,尾山台,18,43000000,３ＬＤＫ,65,2009年,ＲＣ,１中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,玉堤,田園調布,18,17000000,１ＬＤＫ,45,1984年,ＲＣ,１中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,弦巻,桜新町,10,70000000,３ＬＤＫ,90,2000年,ＲＣ,１低住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,弦巻,桜新町,12,130000000,４ＬＤＫ,95,2018年,ＲＣ,１中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,弦巻,桜新町,13,68000000,３ＬＤＫ,95,1990年,ＲＣ,１中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,弦巻,桜新町,12,65000000,２ＬＤＫ,75,2003年,ＲＣ,２中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,弦巻,桜新町,10,90000000,３ＬＤＫ,75,2016年,ＲＣ,１中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,弦巻,桜新町,12,70000000,２ＬＤＫ＋Ｓ,80,2003年,ＲＣ,２中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,弦巻,桜新町,6,27000000,２ＬＤＫ,45,1980年,ＲＣ,１中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,弦巻,桜新町,14,27000000,１ＬＤＫ,45,1983年,ＲＣ,１中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,弦巻,桜新町,7,38000000,１ＬＤＫ,40,2009年,ＲＣ,１中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,弦巻,桜新町,13,43000000,１ＬＤＫ,60,1997年,ＲＣ,近隣商業,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,弦巻,駒沢大学,13,45000000,１ＬＤＫ＋Ｓ,55,1999年,ＲＣ,１中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,弦巻,桜新町,12,52000000,２ＬＤＫ＋Ｓ,70,2000年,ＲＣ,１中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,弦巻,桜新町,10,93000000,３ＬＤＫ,80,2016年,ＲＣ,１中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,弦巻,駒沢大学,13,54000000,２ＬＤＫ,65,2001年,ＲＣ,２中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,弦巻,桜新町,7,45000000,２ＤＫ,45,2009年,ＲＣ,１中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,三宿,池尻大橋,10,40000000,３ＤＫ,60,1978年,ＲＣ,１中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,三宿,池尻大橋,9,62000000,１Ｒ,60,2003年,ＲＣ,１中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,三宿,三軒茶屋,12,65000000,２ＬＤＫ,65,2004年,ＲＣ,１中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,三宿,池尻大橋,10,17000000,１ＤＫ,25,1987年,ＲＣ,１中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,三宿,池尻大橋,11,31000000,１ＤＫ＋Ｓ,45,1975年,ＲＣ,１種住居,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,三宿,三軒茶屋,9,12000000,１Ｒ,15,1983年,ＳＲＣ,,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,三宿,三軒茶屋,9,52000000,１ＬＤＫ,45,2010年,ＲＣ,１種住居,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,若林,三軒茶屋,13,73000000,３ＬＤＫ,75,2011年,ＲＣ,近隣商業,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,若林,三軒茶屋,11,80000000,３ＬＤＫ,80,2004年,ＲＣ,１種住居,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,若林,若林(東京),1,38000000,２ＬＤＫ,55,1974年,ＳＲＣ,近隣商業,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,若林,三軒茶屋,8,83000000,２ＬＤＫ,80,2006年,ＲＣ,１種住居,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,若林,若林(東京),2,58000000,１ＬＤＫ＋Ｓ,60,2004年,ＲＣ,１中住専,2021年第1四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,赤堤,豪徳寺,5,16000000,１ＤＫ,30,1971年,ＲＣ,,2021年第2四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,赤堤,下高井戸,4,62000000,２ＬＤＫ,110,1994年,ＲＣ,１低住専,2021年第2四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,赤堤,経堂,10,85000000,３ＬＤＫ,75,2013年,ＲＣ,１低住専,2021年第2四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,赤堤,豪徳寺,6,14000000,１Ｋ,25,1993年,ＲＣ,近隣商業,2021年第2四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,赤堤,経堂,11,37000000,１Ｒ,50,1973年,ＳＲＣ,１低住専,2021年第2四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,池尻,池尻大橋,8,16000000,２Ｋ,35,1971年,ＳＲＣ,１種住居,2021年第2四半期
中古マンション等,成約価格情報,13112,東京都,世田谷区,池尻,池尻大橋,7,91000000,２ＬＤＫ＋Ｓ,75,2012年,ＲＣ,１種住居,2021年第2四半期
